rc_original_app_user_id,rc_last_seen_app_user_id_alias,country,country_source,product_identifier,product_display_name,product_duration,start_time,end_time,grace_period_end_time,effective_end_time,store,is_auto_renewable,is_trial_period,is_in_intro_offer_period,is_sandbox,price_in_usd,purchase_price_in_usd,takehome_percentage,tax_percentage,commission_percentage,store_transaction_id,original_store_transaction_id,refunded_at,unsubscribe_detected_at,billing_issues_detected_at,purchased_currency,price_in_purchased_currency,purchase_price_in_purchased_currency,entitlement_identifiers,renewal_number,is_trial_conversion,presented_offering,ownership_type,reserved_subscriber_attributes,custom_subscriber_attributes,platform,experiment_id,experiment_variant,updated_at,offer,offer_type,first_seen_time,auto_resume_time
$RCAnonymousID:6381773356706935,$RCAnonymousID:2547245008232198,DE,estimated,rc_subscription_monthly,Monthly $9.99,P1Y,2023-05-15 16:12:36,2023-01-28 07:39:45,2023-07-30 14:42:52,2023-07-28 04:37:50,play_store,True,True,False,True,9.94,9.28,0.7,0.154,0.17,462505535399408,534027314107942,2023-04-18 04:02:26,2023-04-10 04:01:47,2023-07-18 02:12:08,EUR,6.38,2.89,"['membership', 'full_access']",3,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,prexp4670289,,2023-10-13 15:30:45,,,2023-02-26 16:59:04,
$RCAnonymousID:7544670278923068,$RCAnonymousID:7526755178858395,GB,from_sdk,rc_subscription_monthly,Weekly $2.99,P1Y,2023-04-21 12:56:41,2023-04-08 03:01:48,2023-04-06 02:59:54,2023-10-16 07:43:27,play_store,False,True,False,False,5.42,3.1,0.85,0.1283,0.13,508892654312624,814645438684331,,2023-03-18 18:15:19,2023-09-08 05:02:49,EUR,6.92,6.36,"['membership', 'full_access']",1,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,prexp9048013,,2023-02-07 11:43:36,black_friday_discount,,2023-08-22 01:32:43,2023-03-14 03:43:56
$RCAnonymousID:3235486120474609,$RCAnonymousID:1310293718790965,DE,from_sdk,rc_subscription_monthly,Monthly $9.99,P1W,2023-01-05 07:26:20,2023-06-14 00:32:28,,2023-04-22 02:07:39,play_store,False,True,False,False,4.76,4.87,0.7,0.1569,0.12,571180058856495,291451224986070,,,2023-04-01 06:29:17,GBP,2.59,9.08,['full_access'],2,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,prexp8412593,b,2023-09-25 16:38:02,black_friday_discount,offer_code,2023-03-06 07:00:20,
$RCAnonymousID:1344752554938599,$RCAnonymousID:9199261810931686,CA,from_sdk,rc_subscription_monthly,Weekly $2.99,P1M,2023-04-05 04:05:15,2023-06-04 20:41:38,,2023-12-16 14:09:16,app_store,True,True,True,False,8.17,3.85,0.85,0.1106,0.18,835722469742439,926291050470430,,2023-04-07 10:27:59,,EUR,2.71,5.8,['membership'],1,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,a,2023-05-08 20:26:38,,,2023-01-16 15:46:42,
$RCAnonymousID:9871546323654116,$RCAnonymousID:6871175643456990,FR,estimated,rc_subscription_annual,Annual $99.99,P1Y,2023-10-19 13:33:49,2023-01-12 14:17:57,2023-05-18 15:16:47,2023-01-21 14:41:14,app_store,True,False,True,False,5.66,6.09,0.85,0.1996,0.13,406850437685173,486252306789576,,2023-02-01 19:29:03,,USD,4.36,8.03,['full_access'],2,True,Default Offering,FAMILY_SHARED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,prexp8894360,,2023-09-21 06:19:41,holiday_offer,,2023-05-22 12:34:55,
$RCAnonymousID:8211993798782376,$RCAnonymousID:2243521081539983,US,from_sdk,rc_subscription_weekly,Weekly $2.99,P1W,2023-09-17 01:49:58,2023-02-20 01:23:24,,2023-03-10 14:04:10,stripe,True,True,True,False,6.2,6.0,0.7,0.1135,0.11,639297411689550,491122582346984,2023-09-13 12:36:19,2023-07-18 19:55:43,2023-12-13 17:30:20,USD,8.06,1.31,['membership'],4,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,prexp6211081,,2023-11-08 16:12:51,holiday_offer,offer_code,2023-03-27 08:28:37,
$RCAnonymousID:7777626866186193,$RCAnonymousID:1509394369379254,FR,from_sdk,rc_subscription_weekly,Monthly $9.99,P1W,2023-04-25 20:16:14,2023-09-05 00:26:54,,2023-05-23 12:39:46,app_store,False,False,False,True,9.36,8.41,0.7,0.1321,0.14,528851636354540,268892540500464,,,,USD,2.34,5.5,"['membership', 'full_access']",5,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,prexp2569400,,2023-09-17 12:00:19,,,2023-10-28 22:42:26,
$RCAnonymousID:5204993777696983,$RCAnonymousID:7236863890751563,DE,estimated,rc_subscription_annual,Weekly $2.99,P1W,2023-08-02 19:30:38,2023-08-22 01:20:27,,2023-01-13 12:39:16,app_store,True,False,False,True,6.3,5.29,0.7,0.1724,0.17,518726652300900,101804495820658,2023-03-20 15:35:16,2023-12-30 10:09:43,2023-11-27 00:28:23,EUR,9.83,7.84,['membership'],2,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,,2023-07-19 09:53:02,,,2023-12-09 23:01:05,
$RCAnonymousID:8049667821936372,$RCAnonymousID:6602379067085950,CA,estimated,rc_subscription_weekly,Monthly $9.99,P1W,2023-06-12 04:42:51,2023-06-09 15:07:44,2023-12-25 22:48:45,2023-04-23 12:48:54,stripe,False,False,False,True,5.11,1.45,0.7,0.1801,0.12,808199049999743,765737560626301,,,2023-02-17 13:32:06,EUR,3.1,1.62,['membership'],5,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,,a,2023-10-20 21:41:32,,offer_code,2023-07-28 14:52:59,
$RCAnonymousID:5054626075829647,$RCAnonymousID:2089826893650322,GB,from_sdk,rc_subscription_annual,Monthly $9.99,P1Y,2023-06-24 06:34:23,2023-11-11 06:12:46,2023-07-25 19:05:09,2023-05-20 17:13:53,app_store,False,True,True,True,2.96,6.45,0.85,0.1069,0.15,647306618865424,318233115290696,,,2023-09-17 07:51:52,EUR,5.43,2.34,"['membership', 'full_access']",1,False,Default Offering,FAMILY_SHARED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,,,2023-01-13 23:01:46,black_friday_discount,offer_code,2023-10-11 14:42:11,
$RCAnonymousID:2781613073970014,$RCAnonymousID:7365524119820675,DE,from_sdk,rc_subscription_annual,Annual $99.99,P1M,2023-10-14 11:40:06,2023-05-04 01:49:32,2023-03-03 09:42:55,2023-06-28 19:15:45,play_store,False,True,False,True,1.99,3.08,0.85,0.1534,0.18,870000490177691,650982325266927,2023-11-20 21:38:15,,2023-06-11 09:53:11,EUR,4.9,2.75,['membership'],1,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,,,2023-04-16 12:03:27,,discount,2023-06-15 17:49:30,2023-11-09 02:20:35
$RCAnonymousID:7742760227394115,$RCAnonymousID:8759687366542738,FR,estimated,rc_subscription_monthly,Monthly $9.99,P1M,2023-09-30 20:42:33,2023-08-07 07:31:20,2023-10-14 19:20:33,2023-06-07 23:58:06,play_store,False,False,False,True,9.58,7.9,0.7,0.1793,0.16,209958311531855,612617021520763,,2023-02-27 22:44:02,2023-11-04 23:31:33,GBP,7.92,4.54,"['membership', 'full_access']",4,False,Default Offering,FAMILY_SHARED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,,2023-08-27 13:54:01,,,2023-10-08 13:13:09,2023-12-26 16:39:33
$RCAnonymousID:3526665934518990,$RCAnonymousID:2154718058846785,GB,from_sdk,rc_subscription_annual,Weekly $2.99,P1W,2023-12-20 01:18:35,2023-05-23 02:36:08,,2023-11-17 20:17:43,stripe,False,True,False,True,9.47,6.06,0.7,0.1735,0.11,332821927286460,492616904471383,2023-10-24 22:12:05,,,GBP,8.24,8.67,['membership'],3,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,prexp5082598,,2023-12-14 06:06:08,holiday_offer,offer_code,2023-01-17 19:35:52,
$RCAnonymousID:1423466696533125,$RCAnonymousID:9042179503611694,CA,estimated,rc_subscription_weekly,Weekly $2.99,P1W,2023-03-15 12:49:50,2023-05-08 07:49:08,,2023-08-26 07:10:25,play_store,False,False,False,False,7.14,1.91,0.7,0.1804,0.12,315753945109482,637750869576617,,2023-11-30 11:36:21,,GBP,7.64,3.05,['membership'],5,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,b,2023-10-03 18:02:35,,discount,2023-05-10 23:59:27,2023-09-23 23:36:47
$RCAnonymousID:3799949492898228,$RCAnonymousID:9543703283880242,CA,from_sdk,rc_subscription_monthly,Monthly $9.99,P1W,2023-10-02 20:03:53,2023-01-02 13:38:29,2023-07-07 01:55:58,2023-07-07 01:04:32,play_store,True,True,False,False,1.68,3.7,0.7,0.195,0.17,236494496949482,967940057901330,,2023-11-20 07:33:40,,GBP,3.25,7.88,"['membership', 'full_access']",2,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,a,2023-03-01 17:51:50,black_friday_discount,,2023-05-08 21:24:50,
$RCAnonymousID:1665220736909594,$RCAnonymousID:3507777736134474,DE,estimated,rc_subscription_monthly,Weekly $2.99,P1M,2023-10-19 14:41:21,2023-05-15 08:43:30,2023-06-19 07:12:16,2023-03-18 09:53:26,app_store,True,False,True,False,4.76,8.23,0.85,0.1735,0.15,598227814046849,742315011029590,,,2023-04-13 17:15:46,GBP,9.43,6.75,['membership'],3,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,,,2023-10-23 11:40:39,black_friday_discount,discount,2023-01-22 06:42:19,
$RCAnonymousID:4907365669521655,$RCAnonymousID:2905737331100406,DE,estimated,rc_subscription_weekly,Monthly $9.99,P1Y,2023-11-17 13:51:08,2023-07-17 13:43:11,,2023-06-02 06:06:30,app_store,True,False,True,True,7.14,1.49,0.85,0.112,0.11,637698712180452,291808238459920,,,,EUR,1.92,1.76,['membership'],4,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,prexp9910349,,2023-11-09 14:42:52,,,2023-12-02 04:45:00,
